,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths
2218,Armenia,1998,2.169088,282.00176047,70.6073170731707,25.97,86.0,98.8,1165000.0,442.23
2219,Armenia,1999,2.425568,283.94421843,70.9609756097561,22.1,97.0,102.9,1176000.0,452.65
2220,Armenia,2000,2.689376,340.8216355,71.66341463414630,20.21,89.0,98.7,1185000.0,456.0
2221,Armenia,2001,2.861584,362.62487063,71.7658536585366,15.97,91.0,100.9,1194000.0,476.7
2222,Armenia,2002,2.883568,409.27578618,71.9658536585366,12.5,131.0,157.4,1202000.0,499.76
2223,Armenia,2003,3.05944,421.08589467,72.12130081300810,13.1,91.0,108.7,1209000.0,513.04
2224,Armenia,2004,3.088752,470.93044211,72.27674796747970,9.71,102.0,123.5,1216000.0,523.04
2225,Armenia,2005,3.293936,509.7647226,72.4321951219512,7.12,103.0,113.8,1222000.0,548.55
2226,Armenia,2006,3.62736,532.67090924,72.4321951219512,6.64,84.0,98.4,1228000.0,566.68
2227,Armenia,2007,3.685984,558.47312433,72.5707317073171,4.73,108.0,116.2,1234000.0,564.61
2228,Armenia,2008,3.766592,649.45504053,72.5707317073171,3.36,101.0,114.0,1239000.0,588.75
2229,Armenia,2009,3.707968,724.8408885,72.8824390243903,3.78,97.0,107.9,1244000.0,604.55
2230,Armenia,2010,3.913152,809.35645916,72.9673170731707,3.36,119.0,128.5,1248000.0,602.74
2231,Armenia,2011,3.916816,812.53494416,73.26682926829270,3.08,95.0,106.5,1251000.0,610.6
2232,Armenia,2012,3.964448,804.58658084,73.86341463414640,3.37,124.0,139.3,1253000.0,640.56
2233,Armenia,2013,4.06704,851.45224809,74.0170731707317,2.24,116.0,132.7,1255000.0,649.04
2234,Armenia,2014,4.206272,896.1581696000000,74.1943902439024,2.37,114.0,128.6,1257000.0,670.78
2235,Armenia,2015,4.209936,,74.3531707317073,1.77,101.0,117.2,1259000.0,665.96
2236,Armenia,2016,4.345504,,74.3948780487805,1.64,114.0,123.2,1262000.0,683.78
2237,Armenia,2017,4.536032,,,,131.0,141.8,1264000.0,704.1
2238,Armenia,1990,317.042355,,70.836,75.09,111.0,124.2,83943000.0,15482.13
2239,Armenia,1991,330.133158,,71.235,68.67,94.0,119.0,85513000.0,16112.76
2240,Armenia,1992,332.780138,,71.633,66.03,105.0,114.3,87075000.0,17009.26
2241,Armenia,1993,338.06721400000000,,72.029,58.9,104.0,112.6,88625000.0,17932.7
2242,Armenia,1994,351.52818,,72.418,37.77,73.0,92.3,90156000.0,18625.09
2243,Armenia,1995,331.59661,377.89974021,72.796,31.27,,,91663000.0,19350.27
2244,Armenia,1996,345.766112,362.17247049,73.158,22.5,103.0,108.8,93147000.0,20020.64
2245,Armenia,1997,368.644797,398.2259482,73.498,20.73,99.0,108.8,94611000.0,21020.77
2246,Armenia,1998,388.35689,424.64148755,73.814,25.97,86.0,98.8,96056000.0,21815.11
2247,Armenia,1999,390.516452,460.69868299,74.10300000000000,22.1,97.0,102.9,97485000.0,22210.51
2248,Armenia,2000,396.066364,499.79084180000000,74.36400000000000,20.21,89.0,98.7,98900000.0,22210.88
2249,Armenia,2001,410.697922,542.78215394,74.598,15.97,91.0,100.9,100298000.0,22839.95
2250,Armenia,2002,411.967687,573.52202694,74.809,12.5,131.0,157.4,101685000.0,24117.22
2251,Armenia,2003,437.757538,655.28425643,75.002,13.1,91.0,108.7,103081000.0,25243.77
2252,Armenia,2004,438.856697,703.41841991,75.18,9.71,102.0,123.5,104515000.0,25523.0
2253,Armenia,2005,463.99319,750.37685211,75.347,7.12,103.0,113.8,106005000.0,26596.25
2254,Armenia,2006,476.565216,792.1867265,75.505,6.64,84.0,98.4,107560000.0,26807.42
2255,Armenia,2007,479.786812,841.1228725,75.656,4.73,108.0,116.2,109171000.0,27240.13
2256,Armenia,2008,492.97967,899.85037586,75.80200000000000,3.36,101.0,114.0,110815000.0,29163.45
2257,Armenia,2009,475.903054,956.59390796,75.94800000000000,3.78,97.0,107.9,112464000.0,30755.01
2258,Armenia,2010,463.782514,974.85532,76.096,3.36,119.0,128.5,114093000.0,31358.27
2259,Armenia,2011,484.164841,995.90824513,76.251,3.08,95.0,106.5,115695000.0,32626.41
2260,Armenia,2012,496.29958,1051.51525325,76.41200000000000,3.37,124.0,139.3,117274000.0,33010.51
2261,Armenia,2013,490.12967,1070.12281272,76.579,2.24,116.0,132.7,118827000.0,34399.77
2262,Armenia,2014,481.1287860000000,1121.9887776000000,76.753,2.37,114.0,128.6,120355000.0,34680.79
2263,Armenia,2015,481.974591,,76.933,1.77,101.0,117.2,121858000.0,35074.16
2264,Armenia,2016,484.628855,,77.118,1.64,114.0,123.2,123333000.0,35948.13
2265,Armenia,2017,461.238024,,,,131.0,141.8,124777000.0,37367.52
2266,Armenia,1990,27.779039,,67.643,75.09,111.0,124.2,4366000.0,1934.06
2267,Armenia,1991,22.372682,,67.563,68.67,94.0,119.0,4375000.0,2022.73
2268,Armenia,1992,20.978058,,67.408,66.03,105.0,114.3,4377000.0,1982.95
2269,Armenia,1993,15.845813,,67.221,58.9,104.0,112.6,4371000.0,2092.83
2270,Armenia,1994,12.426964,,67.03,37.77,73.0,92.3,4359000.0,2328.36
2271,Armenia,1995,11.405406,145.00566158,66.867,31.27,,,4341000.0,2394.76
2272,Armenia,1996,11.68709,159.24304264,66.76100000000000,22.5,103.0,108.8,4316000.0,2266.17
2273,Armenia,1997,7.301343000000000,151.926792,66.722,20.73,99.0,108.8,4286000.0,2089.6
2274,Armenia,1998,6.443838,142.93811929,66.752,25.97,86.0,98.8,4255000.0,1986.12
2275,Armenia,1999,4.684538,103.73440357,66.852,22.1,97.0,102.9,4226000.0,1995.6
2276,Armenia,2000,3.5729520000000000,122.6405326,67.006,20.21,89.0,98.7,4203000.0,2020.85
2277,Armenia,2001,3.786589,140.31055551,67.185,15.97,91.0,100.9,4187000.0,2051.87
2278,Armenia,2002,4.051736,182.83118679,67.362,12.5,131.0,157.4,4178000.0,2108.92
2279,Armenia,2003,4.404268,197.45798166,67.521,13.1,91.0,108.7,4173000.0,2195.0
2280,Armenia,2004,4.613424,225.23401654,67.665,9.71,102.0,123.5,4168000.0,2297.04
2281,Armenia,2005,4.9375480000000000,270.06789252,67.82,7.12,103.0,113.8,4159000.0,2473.71
2282,Armenia,2006,5.029747,339.62265188,68.02200000000000,6.64,84.0,98.4,4146000.0,2513.26
2283,Armenia,2007,4.978554,369.014046,68.30200000000000,4.73,108.0,116.2,4130000.0,2535.54
2284,Armenia,2008,5.19038,426.17637444,68.671,3.36,101.0,114.0,4113000.0,2549.81
2285,Armenia,2009,4.539512,442.40363985,69.119,3.78,97.0,107.9,4098000.0,2626.99
2286,Armenia,2010,4.830905,464.40371233,69.616,3.36,119.0,128.5,4086000.0,2680.35
2287,Armenia,2011,4.944974,443.41174053,70.117,3.08,95.0,106.5,4079000.0,2569.58
2288,Armenia,2012,4.765682,501.64832382,70.577,3.37,124.0,139.3,4076000.0,2416.98
2289,Armenia,2013,4.899358,471.65996865,70.961,2.24,116.0,132.7,4075000.0,2298.54
2290,Armenia,2014,4.747824,514.21019947,71.258,2.37,114.0,128.6,4073000.0,2324.68
2291,Armenia,2015,4.785084,,71.468,1.77,101.0,117.2,4071000.0,2420.32
2292,Armenia,2016,4.896343,,71.61,1.64,114.0,123.2,4066000.0,2291.32
2293,Armenia,2017,5.291556,,,,131.0,141.8,4060000.0,2279.02
2294,Armenia,1990,9.889986,,60.268,75.09,111.0,124.2,2184000.0,910.6
2295,Armenia,1991,12.120977,,60.486,68.67,94.0,119.0,2218000.0,908.19
2296,Armenia,1992,10.993888,,60.67,66.03,105.0,114.3,2243000.0,896.0
2297,Armenia,1993,9.262624,,60.841,58.9,104.0,112.6,2263000.0,892.33
2298,Armenia,1994,7.927060000000000,,61.015,37.77,73.0,92.3,2280000.0,889.59
2299,Armenia,1995,7.89935,97.50558722,61.211000000000000,31.27,,,2298000.0,897.49
2300,Armenia,1996,8.023326000000000,113.39104842,61.447,22.5,103.0,108.8,2317000.0,912.93
2301,Armenia,1997,7.688408,122.13890862,61.73,20.73,99.0,108.8,2336000.0,915.4
2302,Armenia,1998,7.687468000000000,140.11210863,62.063,25.97,86.0,98.8,2356000.0,903.57
2303,Armenia,1999,7.535224,145.357644,62.446000000000000,22.1,97.0,102.9,2376000.0,893.24
2304,Armenia,2000,7.486824,181.64460036,62.869,20.21,89.0,98.7,2397000.0,866.25
2305,Armenia,2001,7.869910000000000,209.98051735,63.319,15.97,91.0,100.9,2420000.0,868.03
2306,Armenia,2002,8.262491,235.60746459,63.777,12.5,131.0,157.4,2443000.0,867.4
2307,Armenia,2003,8.007876,270.55436616,64.23,13.1,91.0,108.7,2469000.0,862.52
2308,Armenia,2004,8.570727,295.04408607,64.671,9.71,102.0,123.5,2496000.0,857.62
2309,Armenia,2005,8.57371,273.82846264,65.104,7.12,103.0,113.8,2526000.0,859.88
2310,Armenia,2006,9.405776,278.18074914,65.539,6.64,84.0,98.4,2559000.0,870.02
2311,Armenia,2007,12.078744,336.44597329,65.987,4.73,108.0,116.2,2594000.0,872.94
2312,Armenia,2008,12.016684,405.68023185,66.449,3.36,101.0,114.0,2632000.0,891.93
2313,Armenia,2009,13.073986,377.07281553,66.92,3.78,97.0,107.9,2674000.0,931.61
2314,Armenia,2010,13.81995,354.74307051,67.383,3.36,119.0,128.5,2720000.0,936.05
2315,Armenia,2011,21.42649,395.96184958,67.82,3.08,95.0,106.5,2770000.0,956.23
2316,Armenia,2012,35.030922,421.36811594,68.215,3.37,124.0,139.3,2825000.0,918.44
2317,Armenia,2013,43.558789,468.02711423,68.558,2.24,116.0,132.7,2882000.0,916.76
2318,Armenia,2014,29.58599,565.07024752,68.847,2.37,114.0,128.6,2940000.0,885.49
2319,Armenia,2015,23.243609,,69.087,1.77,101.0,117.2,2998000.0,939.46
2320,Armenia,2016,25.323946,,69.28700000000000,1.64,114.0,123.2,3056000.0,913.6
2321,Armenia,2017,34.154184,,,,131.0,141.8,3114000.0,980.84
2322,Armenia,1990,22.527639,,64.733,75.09,111.0,124.2,24807000.0,10926.48
2323,Armenia,1991,24.02192,,65.253,68.67,94.0,119.0,25260000.0,11310.86
2324,Armenia,1992,25.118,,65.71600000000000,66.03,105.0,114.3,25711000.0,11670.5
2325,Armenia,1993,27.180483,,66.12900000000000,58.9,104.0,112.6,26155000.0,12087.24
2326,Armenia,1994,28.54284,,66.502,37.77,73.0,92.3,26584000.0,12345.47
2327,Armenia,1995,29.156986,99.14630645,66.848,31.27,,,26994000.0,12665.95
2328,Armenia,1996,29.926404,110.56103664,67.184,22.5,103.0,108.8,27383000.0,13092.95
2329,Armenia,1997,30.398302,117.11954621,67.52600000000000,20.73,99.0,108.8,27755000.0,13408.01
2330,Armenia,1998,31.292654,132.92700733,67.889,25.97,86.0,98.8,28110000.0,13450.6
2331,Armenia,1999,32.385239,136.47309694,68.28400000000000,22.1,97.0,102.9,28456000.0,13578.21
2332,Armenia,2000,33.609892000000000,147.10851832,68.722,20.21,89.0,98.7,28794000.0,13355.14
2333,Armenia,2001,37.451969,170.04678379,69.209,15.97,91.0,100.9,29126000.0,13478.65
2334,Armenia,2002,38.107367,211.28393556,69.738,12.5,131.0,157.4,29455000.0,13550.21
2335,Armenia,2003,37.531548,224.5619295,70.296,13.1,91.0,108.7,29783000.0,13751.61
2336,Armenia,2004,43.3988,237.9104231,70.873,9.71,102.0,123.5,30115000.0,13957.16
2337,Armenia,2005,45.569072,242.88279202,71.456,7.12,103.0,113.8,30456000.0,14198.34
2338,Armenia,2006,47.438809,276.37184787,72.029,6.64,84.0,98.4,30805000.0,14632.98
2339,Armenia,2007,50.288888,301.68937912,72.58,4.73,108.0,116.2,31164000.0,14946.27
2340,Armenia,2008,52.915984,317.74171764,73.097,3.36,101.0,114.0,31537000.0,15219.43
2341,Armenia,2009,52.648205,346.87940032,73.572,3.78,97.0,107.9,31929000.0,15387.46
2342,Armenia,2010,56.2696,277.95652767,73.999,3.36,119.0,128.5,32343000.0,15623.94
2343,Armenia,2011,56.711598,401.83396507,74.377,3.08,95.0,106.5,32782000.0,15950.74
2344,Armenia,2012,59.02774,425.14299367,74.717,3.37,124.0,139.3,33242000.0,15967.46
2345,Armenia,2013,58.734664,428.79521643,75.02600000000000,2.24,116.0,132.7,33716000.0,16726.5
2346,Armenia,2014,59.642599,446.63974242,75.309,2.37,114.0,128.6,34192000.0,17285.73
2347,Armenia,2015,61.027926,,75.57300000000000,1.77,101.0,117.2,34664000.0,17991.95
2348,Armenia,2016,61.031516,,75.821,1.64,114.0,123.2,35126000.0,18773.58
2349,Armenia,2017,63.830812,,,,131.0,141.8,35581000.0,19174.84
2350,Armenia,1990,1.015155,,42.915,75.09,111.0,124.2,12987000.0,1130.8
2351,Armenia,1991,1.015104,,43.293,68.67,94.0,119.0,13328000.0,1119.75
2352,Armenia,1992,1.001317,,43.745,66.03,105.0,114.3,13806000.0,1123.85
2353,Armenia,1993,1.075238,,44.272,58.9,104.0,112.6,14371000.0,1128.54
2354,Armenia,1994,1.057249,,44.862,37.77,73.0,92.3,14948000.0,1113.38
2355,Armenia,1995,1.108508,18.04241166,45.49100000000000,31.27,,,15483000.0,1104.31
2356,Armenia,1996,1.090375,15.46063499,46.124,22.5,103.0,108.8,15960000.0,1132.66
2357,Armenia,1997,1.1704710000000000,18.23232046,46.736,20.73,99.0,108.8,16397000.0,1135.32
2358,Armenia,1998,1.112392,19.41972388,47.309,25.97,86.0,98.8,16814000.0,1133.2
2359,Armenia,1999,1.167219,24.28309686,47.841,22.1,97.0,102.9,17244000.0,1148.35
2360,Aruba,2000,1.322771,28.48275432,48.348,20.21,89.0,98.7,17712000.0,1156.69
2361,Aruba,2001,1.55387,29.01478806,48.859,15.97,91.0,100.9,18222000.0,1148.16
2362,Aruba,2002,1.538565,35.58289563,49.406000000000000,12.5,131.0,157.4,18764000.0,1159.76
2363,Aruba,2003,1.856679,37.03239195,50.007,13.1,91.0,108.7,19331000.0,1167.82
2364,Aruba,2004,1.864546,37.17365605,50.663,9.71,102.0,123.5,19911000.0,1193.88
2365,Aruba,2005,1.770737,47.04905304,51.362,7.12,103.0,113.8,20494000.0,1241.81
2366,Aruba,2006,1.914801,47.51974814,52.07900000000000,6.64,84.0,98.4,21080000.0,1300.37
2367,Aruba,2007,2.187185,40.95295771,52.785,4.73,108.0,116.2,21673000.0,1371.13
2368,Aruba,2008,2.1798610000000000,40.37459561,53.459,3.36,101.0,114.0,22277000.0,1422.73
2369,Aruba,2009,2.439919,46.41985954,54.096,3.78,97.0,107.9,22895000.0,1483.08
2370,Aruba,2010,2.633895,48.28691073,54.7,3.36,119.0,128.5,23532000.0,1540.94
2371,Aruba,2011,3.107351,59.64158805,55.288,3.08,95.0,106.5,24188000.0,1517.58
2372,Aruba,2012,2.9807740000000000,56.55687427,55.878,3.37,124.0,139.3,24863000.0,1593.57
2373,Aruba,2013,4.056976000000000,63.30543391,56.483,2.24,116.0,132.7,25561000.0,1613.39
2374,Aruba,2014,8.259323,79.32069416,57.099,2.37,114.0,128.6,26286000.0,1659.78
2375,Aruba,2015,6.305574,,57.714,1.77,101.0,117.2,27042000.0,1677.54
2376,Aruba,2016,7.725971,,58.31100000000000,1.64,114.0,123.2,27830000.0,1693.17
2377,Aruba,2017,8.147331,,,,131.0,141.8,28649000.0,1728.29
2378,Aruba,1990,4.2348,,58.743,75.09,111.0,124.2,41335000.0,12293.54
2379,Aruba,1991,4.136665,,59.099,68.67,94.0,119.0,41890000.0,12511.8
2380,Aruba,1992,4.841594000000000,,59.448,66.03,105.0,114.3,42402000.0,12828.34
2381,Aruba,1993,5.301826,,59.791,58.9,104.0,112.6,42890000.0,13113.47
2382,Aruba,1994,6.196178,,60.128,37.77,73.0,92.3,43383000.0,13378.95
2383,Aruba,1995,6.906338000000000,13.18729388,60.463,31.27,,,43902000.0,13591.02
2384,Aruba,1996,7.203579,13.95309963,60.79600000000000,22.5,103.0,108.8,44452000.0,13925.75
2385,Aruba,1997,7.444468,12.60832152,61.131,20.73,99.0,108.8,45027000.0,14215.82
2386,Aruba,1998,8.037068,13.53064945,61.467,25.97,86.0,98.8,45611000.0,14450.68
2387,Aruba,1999,8.930038,14.73070334,61.802,22.1,97.0,102.9,46181000.0,14682.39
2388,Aruba,2000,10.042507,19.9981348,62.133,20.21,89.0,98.7,46720000.0,15021.66
2389,Aruba,2001,8.680245,22.08148144,62.452,15.97,91.0,100.9,47225000.0,15415.77
2390,Aruba,2002,9.153799,28.31107519,62.757,12.5,131.0,157.4,47702000.0,16045.39
2391,Aruba,2003,9.780161,31.23043073,63.04600000000000,13.1,91.0,108.7,48149000.0,16660.1
2392,Aruba,2004,12.371237,36.16834998,63.323,9.71,102.0,123.5,48564000.0,17225.94
2393,Aruba,2005,11.528978,39.09499933,63.597,7.12,103.0,113.8,48950000.0,17546.34
2394,Aruba,2006,12.780439,43.90376859,63.88,6.64,84.0,98.4,49301000.0,17882.92
2395,Aruba,2007,12.795063,47.54446544,64.181,4.73,108.0,116.2,49621000.0,18048.29
2396,Aruba,2008,9.722478,55.52357993,64.501,3.36,101.0,114.0,49930000.0,18229.87
2397,Aruba,2009,10.155499,63.76989333,64.83800000000000,3.78,97.0,107.9,50250000.0,18291.54
2398,Aruba,2010,13.083825,63.37888105,65.178,3.36,119.0,128.5,50601000.0,18343.48
2399,Aruba,2011,15.067867,66.15978923,65.506,3.08,95.0,106.5,50991000.0,18494.79
2400,Aruba,2012,11.891872,85.14629454,65.805,3.37,124.0,139.3,51414000.0,18557.73
2401,Aruba,2013,12.936196,90.38018779,66.066,2.24,116.0,132.7,51852000.0,19089.01
2402,Aruba,2014,16.169507,103.46613421,66.285,2.37,114.0,128.6,52281000.0,18882.08
2403,Aruba,2015,22.076366,,66.464,1.77,101.0,117.2,52681000.0,18912.13
2404,Aruba,2016,25.468783,,66.612,1.64,114.0,123.2,53045000.0,18712.76
2405,Aruba,2017,23.669759,,,,131.0,141.8,53383000.0,19001.33
2406,Aruba,1990,,,61.539,75.09,111.0,124.2,1433000.0,295.28
2407,Aruba,1991,1.055232,,61.614,68.67,94.0,119.0,1476000.0,304.45
2408,Aruba,1992,1.150496,,61.518,66.03,105.0,114.3,1517000.0,315.81
2409,Aruba,1993,1.388656,,61.247,58.9,104.0,112.6,1555000.0,326.76
2410,Aruba,1994,1.571856,,60.806,37.77,73.0,92.3,1592000.0,339.33
2411,Aruba,1995,1.6194880000000000,237.26941257,60.192,31.27,,,1628000.0,356.72
2412,Aruba,1996,1.7220800000000000,255.21086353,59.407,22.5,103.0,108.8,1663000.0,381.71
2413,Aruba,1997,1.769712,273.35165506,58.495,20.73,99.0,108.8,1698000.0,404.26
2414,Aruba,1998,1.817344,277.65305214,57.517,25.97,86.0,98.8,1732000.0,433.89
2415,Aruba,1999,1.663456,288.98904919,56.533,22.1,97.0,102.9,1764000.0,452.04
2416,Aruba,2000,1.641472,296.14588927,55.608,20.21,89.0,98.7,1795000.0,467.29
2417,Aruba,2001,2.0152,304.42570284,54.798,15.97,91.0,100.9,1824000.0,477.39
2418,Aruba,2002,1.75872,318.87663746,54.145,12.5,131.0,157.4,1852000.0,489.57
2419,Aruba,2003,1.872304,354.50005472,53.693000000000000,13.1,91.0,108.7,1879000.0,489.53
2420,Aruba,2004,1.96024,401.17267929,53.48,9.71,102.0,123.5,1908000.0,485.78
2421,Aruba,2005,2.30832,474.35165016,53.563,7.12,103.0,113.8,1938000.0,470.63
2422,Aruba,2006,2.330304,508.22346505,53.983,6.64,84.0,98.4,1971000.0,463.04
2423,Aruba,2007,2.359616,532.77043775,54.712,4.73,108.0,116.2,2007000.0,452.21
2424,Aruba,2008,3.3232480000000000,559.78580789,55.697,3.36,101.0,114.0,2043000.0,443.1
2425,Aruba,2009,3.066768,627.95842703,56.883,3.78,97.0,107.9,2081000.0,434.0
2426,Aruba,2010,3.09608,647.79411173,58.18900000000000,3.36,119.0,128.5,2119000.0,426.71
2427,Aruba,2011,2.764816,757.4827190000000,59.527,3.08,95.0,106.5,2157000.0,418.93
2428,Aruba,2012,3.363895,743.48640422,60.815,3.37,124.0,139.3,2195000.0,421.8
2429,Aruba,2013,2.601155,802.18034785,61.982,2.24,116.0,132.7,2234000.0,437.33
2430,Aruba,2014,3.708719,869.2953558,62.981,2.37,114.0,128.6,2273000.0,437.85
2431,Aruba,2015,3.885697,,63.782,1.77,101.0,117.2,2315000.0,462.87
2432,Aruba,2016,4.123569,,64.388,1.64,114.0,123.2,2358000.0,465.45
2433,Aruba,2017,4.098197,,,,131.0,141.8,2403000.0,479.15
2434,Aruba,1990,0.766744,,54.26,75.09,111.0,124.2,18905000.0,7889.45
2435,Aruba,1991,1.072455,,55.125,68.67,94.0,119.0,19406000.0,7930.78
2436,Aruba,1992,1.290167,,55.992,66.03,105.0,114.3,19938000.0,8035.01
2437,Aruba,1993,1.469819,,56.852,58.9,104.0,112.6,20490000.0,8126.82
2438,Aruba,1994,1.700105,,57.699,37.77,73.0,92.3,21041000.0,8188.1
2439,Aruba,1995,2.40643,52.38573283,58.529,31.27,,,21576000.0,8181.96
2440,Aruba,1996,2.455326,55.94968267,59.341,22.5,103.0,108.8,22090000.0,8172.81
2441,Aruba,1997,2.759544,59.33324030000000,60.13400000000000,20.73,99.0,108.8,22585000.0,8168.0
2442,Aruba,1998,2.223267,72.74001422,60.909,25.97,86.0,98.8,23058000.0,8187.19
2443,Aruba,1999,3.189772,67.19053246,61.661,22.1,97.0,102.9,23510000.0,8148.5
2444,Aruba,2000,3.038017,66.24999577,62.386,20.21,89.0,98.7,23941000.0,8153.61
2445,Aruba,2001,3.23678,68.96529956,63.082,15.97,91.0,100.9,24347000.0,8242.11
2446,Aruba,2002,2.595085,72.12752814,63.745,12.5,131.0,157.4,24726000.0,8384.09
2447,Aruba,2003,2.810026,73.81387237,64.376,13.1,91.0,108.7,25081000.0,8575.56
2448,Aruba,2004,2.5829470000000000,83.19605588,64.973,9.71,102.0,123.5,25419000.0,8868.47
2449,Aruba,2005,2.985491,86.29401818,65.53700000000000,7.12,103.0,113.8,25745000.0,9260.74
2450,Aruba,2006,2.456119,90.47949402,66.066,6.64,84.0,98.4,26067000.0,9770.73
2451,Aruba,2007,2.570738,97.47301951,66.565,4.73,108.0,116.2,26383000.0,10322.53
2452,Aruba,2008,3.351324,115.03662859,67.036,3.36,101.0,114.0,26667000.0,10855.5
2453,Aruba,2009,4.128767,119.42151237,67.484,3.78,97.0,107.9,26884000.0,11361.4
2454,Aruba,2010,4.824389,125.82630682,67.914,3.36,119.0,128.5,27013000.0,11876.29
2455,Aruba,2011,5.2215,137.41876062,68.329,3.08,95.0,106.5,27041000.0,12455.74
2456,Aruba,2012,5.469779,126.93983948,68.732,3.37,124.0,139.3,26989000.0,12841.56
2457,Aruba,2013,6.218792,127.47064734,69.126,2.24,116.0,132.7,26917000.0,13321.73
2458,Aruba,2014,7.592395,137.3973226,69.51100000000000,2.37,114.0,128.6,26906000.0,14063.28
2459,Aruba,2015,6.014092,,69.887,1.77,101.0,117.2,27015000.0,14528.25
2460,Aruba,2016,8.841118,,70.253,1.64,114.0,123.2,27263000.0,15227.1
2461,Aruba,2017,10.123518,,,,131.0,141.8,27633000.0,15894.97
2462,Aruba,1990,162.385109,,76.87804878048780,75.09,111.0,124.2,14965000.0,8036.1
2463,Aruba,1991,170.79638300000000,,77.0,68.67,94.0,119.0,15065000.0,8012.45
2464,Aruba,1992,170.63024100000000,,77.21707317073170,66.03,105.0,114.3,15166000.0,8016.07
2465,Aruba,1993,170.817552,,76.9165853658537,58.9,104.0,112.6,15268000.0,8361.84
2466,Aruba,1994,171.401365,,77.3751219512195,37.77,73.0,92.3,15369000.0,8192.89
2467,Aruba,1995,172.966169,1800.39418623,77.4046341463415,31.27,,,15468000.0,8246.12
2468,Aruba,1996,182.148288,1864.16624537,77.43560975609760,22.5,103.0,108.8,15563000.0,8337.02
2469,Aruba,1997,175.019626,1919.08799703,77.79439024390240,20.73,99.0,108.8,15655000.0,8248.23
2470,Aruba,1998,176.136866,2059.41834659,77.8829268292683,25.97,86.0,98.8,15746000.0,8258.61
2471,Aruba,1999,170.72735,2185.15544909,77.83658536585370,22.1,97.0,102.9,15836000.0,8404.4
2472,Aruba,2000,171.88744,2350.28152652,77.9878048780488,20.21,89.0,98.7,15926000.0,8398.15
2473,Aruba,2001,176.798513,2565.33841024,78.19024390243900,15.97,91.0,100.9,16018000.0,8284.02
2474,Aruba,2002,176.113046,2840.74325913,78.2926829268293,12.5,131.0,157.4,16110000.0,8232.35
