,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths,PM2.5_ug_m3
1251,Andorra,2011,7.803739,633.75127965,72.68,3.08,95.0,106.5,4081000.0,2543.57,17.1913636886967
1252,Andorra,2012,8.25107,634.45738302,72.742,3.37,124.0,139.3,4064000.0,2352.95,18.1631329461287
1253,Andorra,2013,8.008749,570.29801304,72.832,2.24,116.0,132.7,4049000.0,2263.3,18.2979003194874
1254,Andorra,2014,8.787144,627.74076411,72.951,2.37,114.0,128.6,4035000.0,2182.1,19.1654787686005
1255,Andorra,2015,9.588737,,73.096,1.77,101.0,117.2,4024000.0,2332.1,19.6214037512215
1256,Andorra,2016,9.905193,,73.261,1.64,114.0,123.2,4015000.0,2299.27,19.6559044221487
1257,Andorra,2017,9.831913,,,,131.0,141.8,4009000.0,2357.04,16.4513226093207
1258,Andorra,1990,1052.348544,,75.227756097561,75.09,111.0,124.2,79054000.0,55357.53,16.463247855337
1259,Andorra,1991,1014.199715,,75.319512195122,68.67,94.0,119.0,79491000.0,54252.51,16.1903650340149
1260,Andorra,1992,965.889813,,75.819512195122,66.03,105.0,114.3,79963000.0,52260.15,15.1348384057107
1261,Andorra,1993,956.233108,,75.8707317073171,58.9,104.0,112.6,80429000.0,51910.37,15.0546373354028
1262,Andorra,1994,939.630279,,76.2707317073171,37.77,73.0,92.3,80833000.0,51072.99,16.1107416155595
1263,Andorra,1995,939.176704,2279.9965003,76.4219512195122,31.27,,,81139000.0,50470.16,16.6515009551909
1264,Andorra,1996,959.12413,2407.36796411,76.6731707317073,22.5,103.0,108.8,81324000.0,49721.3,16.7233593942498
1265,Andorra,1997,931.23007,2418.55778462,77.0731707317073,20.73,99.0,108.8,81399000.0,48076.0,16.5219891167878
1266,Andorra,1998,923.275909,2483.45646696,77.4756097560976,25.97,86.0,98.8,81403000.0,46233.01,16.274279543101
1267,Andorra,1999,895.642931,2594.38278942,77.7268292682927,22.1,97.0,102.9,81390000.0,45742.62,16.2949307897723
1268,Andorra,2000,899.780198,2692.82572715,77.9268292682927,20.21,89.0,98.7,81401000.0,45336.52,4.43754075826692
1269,Andorra,2001,916.366135,2817.66360622,78.3292682926829,15.97,91.0,100.9,81454000.0,44308.66,4.45382586343746
1270,Andorra,2002,899.821053,2959.0455653,78.2292682926829,12.5,131.0,157.4,81535000.0,44336.72,4.42111157537597
1271,Andorra,2003,900.866405,3116.67790373,78.3804878048781,13.1,91.0,108.7,81614000.0,44102.42,4.23311870464546
1272,Andorra,2004,886.965974,3183.61507546,78.6804878048781,9.71,102.0,123.5,81646000.0,42209.33,3.44204230045109
1273,Andorra,2005,866.388549,3383.71807476,78.9317073170732,7.12,103.0,113.8,81603000.0,41667.61,3.36632514673833
1274,Andorra,2006,877.997391,3586.91990718,79.1317073170732,6.64,84.0,98.4,81472000.0,41056.1,3.29089286996683
1275,Andorra,2007,851.383305,3742.33941197,79.5341463414634,4.73,108.0,116.2,81278000.0,41134.38,3.29081576817232
1276,Andorra,2008,854.706334,3989.53955837,79.7365853658537,3.36,101.0,114.0,81066000.0,41729.15,3.40083002019103
1277,Andorra,2009,790.195717,4228.28429095,79.8365853658537,3.78,97.0,107.9,80900000.0,42741.0,4.05009421160242
1278,Andorra,2010,832.669735,4455.61967469,79.9878048780488,3.36,119.0,128.5,80827000.0,43148.02,4.08635963009261
1279,Andorra,2011,809.42695,4609.96443322,80.4365853658537,3.08,95.0,106.5,80856000.0,42481.06,
1280,Andorra,2012,813.893121,4709.5936016,80.5390243902439,3.37,124.0,139.3,80973000.0,40954.24,64.5832520170811
1281,Andorra,2013,831.316279,4837.27200203,80.490243902439,2.24,116.0,132.7,81174000.0,41582.34,62.919467013954
1282,Angola,2014,792.684874,5182.11404918,81.090243902439,2.37,114.0,128.6,81450000.0,40284.78,66.2087099471539
1283,Angola,2015,795.816359,,80.6414634146341,1.77,101.0,117.2,81787000.0,42424.72,65.6261453312856
1284,Angola,2016,800.510288,,80.6414634146341,1.64,114.0,123.2,82194000.0,42229.3,104.637477476896
1285,Angola,2017,786.654551,,,,131.0,141.8,82658000.0,42060.97,102.682833793383
1286,Angola,1990,3.791471,,56.755,75.09,111.0,124.2,14773000.0,1884.05,103.701576186419
1287,Angola,1991,4.209536,,57.16,68.67,94.0,119.0,15207000.0,1917.16,87.1746601134295
1288,Angola,1992,3.660928,,57.439,66.03,105.0,114.3,15653000.0,1977.01,76.9328313022067
1289,Angola,1993,4.310657,,57.583,58.9,104.0,112.6,16107000.0,2004.48,109.079909555171
1290,Angola,1994,5.088716,,57.598,37.77,73.0,92.3,16562000.0,2051.2,110.957216561881
1291,Angola,1995,5.154176,74.4898744,57.507,31.27,,,17014000.0,2091.58,16.9144217065102
1292,Angola,1996,5.468617,86.4727978,57.347,22.5,103.0,108.8,17463000.0,2218.23,14.8626666984777
1293,Angola,1997,6.204171,77.88653371,57.171,20.73,99.0,108.8,17909000.0,2369.91,14.9419764531223
1294,Angola,1998,6.245893,82.86623419,57.032,25.97,86.0,98.8,18357000.0,2480.92,14.9241392509302
1295,Angola,1999,6.369459,82.31670072,56.962,22.1,97.0,102.9,18812000.0,2587.83,15.8736017719326
1296,Angola,2000,6.100546,83.48217617,56.994,20.21,89.0,98.7,19279000.0,2678.63,15.8416359126749
1297,Angola,2001,6.732552,103.48250705,57.147,15.97,91.0,100.9,19757000.0,2780.78,16.1688652984941
1298,Angola,2002,7.231479,92.99671508,57.41,12.5,131.0,157.4,20246000.0,2790.83,15.9509718422286
1299,Angola,2003,7.437285,99.44232899,57.761,13.1,91.0,108.7,20750000.0,2770.07,16.7641464679725
1300,Angola,2004,7.152116,133.98169433,58.187,9.71,102.0,123.5,21272000.0,2727.57,17.8239485428312
1301,Angola,2005,6.803421,163.52329684,58.666,7.12,103.0,113.8,21815000.0,2773.03,17.9103037216191
1302,Angola,2006,9.160029,112.82288182,59.167,6.64,84.0,98.4,22379000.0,2946.63,26.5431908988846
1303,Angola,2007,9.619301,137.35382342,59.663,4.73,108.0,116.2,22964000.0,3091.67,26.8563101975883
1304,Angola,2008,8.925881,135.44003571,60.128,3.36,101.0,114.0,23564000.0,3177.3,27.0392570817791
1305,Angola,2009,7.497808,146.7616323,60.55,3.78,97.0,107.9,24171000.0,3294.46,30.0260469485772
1306,Angola,2010,9.710739,161.18140405,60.924,3.36,119.0,128.5,24780000.0,3439.16,28.0297892652662
1307,Angola,2011,11.226271,164.93482091,61.254,3.08,95.0,106.5,25388000.0,3699.39,28.6208150113809
1308,Angola,2012,14.31638,178.42535533,61.561,3.37,124.0,139.3,25996000.0,3894.81,28.9779987812663
1309,Angola,2013,14.179784,180.32007765,61.86,2.24,116.0,132.7,26608000.0,3925.99,30.8613941837031
1310,Angola,2014,14.754491,145.36813142,62.154,2.37,114.0,128.6,27224000.0,3838.06,31.0699072092736
1311,Angola,2015,16.114715,,62.448,1.77,101.0,117.2,27849000.0,4960.89,27.9086845698637
1312,Angola,2016,16.546988,,62.742,1.64,114.0,123.2,28482000.0,5385.01,27.6725892542892
1313,Angola,2017,13.816963,,,,131.0,141.8,29121000.0,5359.29,38.8635794245918
1314,Angola,1990,83.425548,,76.9390243902439,75.09,111.0,124.2,10226000.0,5661.0,38.6803640974263
1315,Angola,1991,83.401121,,77.1365853658537,68.67,94.0,119.0,10315000.0,5769.3,39.7850233968511
1316,Angola,1992,84.982711,,77.3829268292683,66.03,105.0,114.3,10420000.0,5893.27,42.8447953701286
1317,Angola,1993,84.296366,,77.390243902439,58.9,104.0,112.6,10534000.0,5783.51,43.3699090016147
1318,Angola,1994,86.442177,,77.6390243902439,37.77,73.0,92.3,10645000.0,5782.56,42.7132072698344
1319,Angola,1995,86.979098,1266.53216041,77.5853658536585,31.27,,,10746000.0,5852.65,42.7988388534017
1320,Angola,1996,89.132008,1303.37104317,77.6853658536585,22.5,103.0,108.8,10832000.0,5954.73,42.6310739060194
1321,Angola,1997,93.820932,1356.8993837,78.1365853658537,20.73,99.0,108.8,10906000.0,5937.51,43.3486692340045
1322,Angola,1998,98.641499,1384.29185724,77.8390243902439,25.97,86.0,98.8,10970000.0,6064.17,42.7456307944752
1323,Angola,1999,97.958378,1470.58411575,77.9878048780488,22.1,97.0,102.9,11028000.0,6201.21,42.7235604228723
1324,Angola,2000,102.999026,1453.45016203,77.8878048780488,20.21,89.0,98.7,11082000.0,6243.84,21.0091702676641
1325,Angola,2001,105.3857,1758.21966706,78.3878048780488,15.97,91.0,100.9,11134000.0,6284.94,21.7102350312882
1326,Angola,2002,105.020957,1968.62008641,78.6414634146341,12.5,131.0,157.4,11182000.0,6343.21,23.1228653437975
1327,Angola,2003,109.089754,2036.14948246,78.8414634146341,13.1,91.0,108.7,11219000.0,6527.11,21.8240969769642
1328,Angola,2004,109.546749,2095.83110927,79.0390243902439,9.71,102.0,123.5,11235000.0,6618.49,17.2084943551353
1329,Angola,2005,113.930967,2359.06219128,79.2390243902439,7.12,103.0,113.8,11225000.0,6577.9,17.8301706257802
1330,Angola,2006,112.472438,2619.20027321,79.4390243902439,6.64,84.0,98.4,11185000.0,6551.21,18.2634811205303
1331,Angola,2007,114.592335,2734.11349222,79.4390243902439,4.73,108.0,116.2,11120000.0,6894.85,18.2983403844768
1332,Angola,2008,111.125242,3012.66438545,79.9390243902439,3.36,101.0,114.0,11040000.0,6827.33,17.8856698282978
1333,Angola,2009,104.354753,2971.4141727,80.1878048780488,3.78,97.0,107.9,10959000.0,6793.69,17.7341489442893
1334,Angola,2010,97.361504,2645.40176711,80.3878048780488,3.36,119.0,128.5,10888000.0,6799.6,17.7662194845079
1335,Angola,2011,94.549577,2597.67446158,80.7317073170732,3.08,95.0,106.5,10829000.0,7196.08,20.9819833365773
1336,Angola,2012,91.4301,2319.27022597,80.6341463414634,3.37,124.0,139.3,10781000.0,7158.15,21.7261014208134
1337,Angola,2013,81.735054,2357.07718385,81.2853658536585,2.24,116.0,132.7,10741000.0,6832.49,23.147504475339
1338,Angola,2014,78.659796,2098.05225625,81.3853658536585,2.37,114.0,128.6,10701000.0,6721.26,21.8720812293048
1339,Angola,2015,74.957905,,81.0365853658537,1.77,101.0,117.2,10660000.0,6979.0,17.2451963915979
1340,Angola,2016,71.368361,,81.0365853658537,1.64,114.0,123.2,10615000.0,6876.1,17.8821877771871
1341,Angola,2017,74.852846,,,,131.0,141.8,10569000.0,7018.09,18.2692074106192
1342,Angola,1990,4.970162,,62.261,75.09,111.0,124.2,9264000.0,1131.7,18.292408635699
1343,Angola,1991,4.95206,,62.799,68.67,94.0,119.0,9483000.0,1251.9,17.8936562613785
1344,Angola,1992,5.917911,,63.352,66.03,105.0,114.3,9709000.0,1367.94,17.7428318719998
1345,Angola,1993,5.577171,,63.921,58.9,104.0,112.6,9939000.0,1447.43,17.7774900037048
1346,Angola,1994,6.750792,,64.502,37.77,73.0,92.3,10172000.0,1525.24,21.5747876538276
1347,Angola,1995,7.079305,160.74635226,65.09,31.27,,,10408000.0,1442.75,22.3257025667105
1348,Angola,1996,6.570343,161.81239488,65.678,22.5,103.0,108.8,10647000.0,1443.76,23.8883678854353
1349,Angola,1997,7.501579,174.98225011,66.257,20.73,99.0,108.8,10888000.0,1606.38,22.5144527430727
1350,Angola,1998,8.639363,173.92734222,66.817,25.97,86.0,98.8,11134000.0,1735.13,17.4094674176418
1351,Angola,1999,8.807045,198.79762506,67.351,22.1,97.0,102.9,11387000.0,1749.16,18.1430620857599
1352,Angola,2000,9.765788,251.88862919,67.849,20.21,89.0,98.7,11651000.0,1855.74,18.5911249691327
1353,Angola,2001,10.233215,331.118666,68.304,15.97,91.0,100.9,11925000.0,1863.75,18.6658213158816
1354,Angola,2002,10.721618,338.17216518,68.717,12.5,131.0,157.4,12209000.0,1860.45,18.2174875026449
1355,Angola,2003,10.447908,354.30986626,69.092,13.1,91.0,108.7,12500000.0,1908.57,17.9385888760188
1356,Angola,2004,11.179651,360.73443507,69.437,9.71,102.0,123.5,12797000.0,1985.47,17.9707539346313
1357,Angola,2005,12.108012,376.47516422,69.763,7.12,103.0,113.8,13096000.0,2060.99,30.2279315689441
1358,Angola,2006,12.175308,416.25780999,70.085,6.64,84.0,98.4,13397000.0,2087.15,21.7515392406772
1359,Angola,2007,12.14456,430.57606066,70.415,4.73,108.0,116.2,13700000.0,2032.58,18.2278077320651
1360,Angola,2008,10.893114,430.09442268,70.76,3.36,101.0,114.0,14006000.0,2029.12,17.4360124673073
1361,Angola,2009,11.442016,435.14042101,71.122,3.78,97.0,107.9,14316000.0,2124.09,18.3739168656912
1362,Angola,2010,11.097671,433.67265898,71.494,3.36,119.0,128.5,14630000.0,2161.51,17.8330699275389
1363,Angola,2011,11.238403,427.22915688,71.867,3.08,95.0,106.5,14949000.0,2331.03,16.1137149747204
1364,Angola,2012,11.558623,441.680547,72.227,3.37,124.0,139.3,15271000.0,2321.85,18.3350313138997
1365,Angola,2013,12.582262,452.92838485,72.562,2.24,116.0,132.7,15596000.0,2435.44,19.2747135215157
1366,Angola,2014,13.568576,472.85084974,72.869,2.37,114.0,128.6,15923000.0,2377.66,14.8310974591287
1367,Angola,2015,15.426266,,73.15,1.77,101.0,117.2,16252000.0,2406.84,14.5880071281822
1368,Angola,2016,16.375861,,73.409,1.64,114.0,123.2,16583000.0,2485.13,48.3019147654122
1369,Angola,2017,17.214317,,,,131.0,141.8,16915000.0,2654.26,48.3916390999537
1370,Angola,1990,1.003936,,49.949,75.09,111.0,124.2,6352000.0,833.73,48.7451121638603
1371,Angola,1991,1.02592,,50.557,68.67,94.0,119.0,6535000.0,845.23,48.4912566164408
1372,Angola,1992,1.058896,,51.032,66.03,105.0,114.3,6716000.0,852.7,48.2263878853036
1373,Angola,1993,1.088208,,51.381,58.9,104.0,112.6,6897000.0,868.56,49.8071388318401
1374,Angola,1994,1.124848,,51.61,37.77,73.0,92.3,7081000.0,872.89,50.359875106006
1375,Angola,1995,1.165152,26.91544636,51.717,31.27,,,7270000.0,884.33,50.646112368541
1376,Angola,1996,1.234768,24.55273331,51.701,22.5,103.0,108.8,7464000.0,902.61,49.3899204891672
1377,Angola,1997,1.289728,24.99208762,51.592,20.73,99.0,108.8,7662000.0,913.92,63.2982420356694
1378,Angola,1998,1.363008,28.5298997,51.434,25.97,86.0,98.8,7861000.0,935.44,64.3424946296388
1379,Angola,1999,1.432624,29.75166047,51.273,22.1,97.0,102.9,8055000.0,940.58,24.6631394087258
1380,Angola,2000,1.491248,31.01173621,51.181,20.21,89.0,98.7,8241000.0,946.11,23.3222262457748
1381,Angola,2001,1.560864,34.14676688,51.229,15.97,91.0,100.9,8417000.0,943.49,24.6452817690114
1382,Angola,2002,1.623152,36.89839569,51.451,12.5,131.0,157.4,8586000.0,952.57,24.7134031555542
1383,Angola,2003,1.700096,34.27054268,51.859,13.1,91.0,108.7,8753000.0,929.53,28.4357176231329
1384,Angola,2004,1.762384,32.17431993,52.444,9.71,102.0,123.5,8926000.0,964.54,27.6084951363619
1385,Angola,2005,1.824672,30.11027449,53.17,7.12,103.0,113.8,9110000.0,949.92,27.1306278521997
1386,Angola,2006,1.890624,33.26281195,53.972,6.64,84.0,98.4,9307000.0,994.0,28.8706024659402
1387,Angola,2007,1.967568,34.5268482,54.775,4.73,108.0,116.2,9518000.0,1014.05,30.4874613963004
1388,Angola,2008,1.99688,37.47494619,55.521,3.36,101.0,114.0,9739000.0,1012.41,32.381078277988
1389,Angola,2009,2.110464,43.96902593,56.185,3.78,97.0,107.9,9964000.0,1030.5,32.5648296034685
1390,Angola,2010,2.484192,52.15954757,56.765,3.36,119.0,128.5,10192000.0,1053.06,25.2138763472254
1391,Angola,2011,2.594112,56.00818896,57.282,3.08,95.0,106.5,10420000.0,1075.25,26.3017536684385
1392,Angola,2012,2.421904,65.71973754,57.782,3.37,124.0,139.3,10652000.0,1118.43,28.0043467479198
1393,Angola,2013,2.110464,67.66005,58.301,2.24,116.0,132.7,10893000.0,1069.25,26.4245565784368
1394,Angola,2014,2.165424,68.45821523,58.846,2.37,114.0,128.6,11151000.0,1091.47,22.4266791011259
1395,Angola,2015,2.451216,,59.419,1.77,101.0,117.2,11432000.0,1343.67,22.1608708774989
1396,Angola,2016,2.744336,,60.015,1.64,114.0,123.2,11738000.0,1289.35,22.2083545955518
1397,Angola,2017,2.879904,,,,131.0,141.8,12068000.0,1339.81,22.9921985123696
1398,Angola,1990,0.994358,,54.609,75.09,111.0,124.2,7038000.0,739.33,23.5935300909185
1399,Angola,1991,0.976132,,54.954,68.67,94.0,119.0,7179000.0,757.2,26.459497939112
1400,Angola,1992,0.887885,,55.296,66.03,105.0,114.3,7319000.0,776.7,26.9182246914503
1401,Angola,1993,0.685461,,55.639,58.9,104.0,112.6,7461000.0,794.63,10.5566656199658
1402,Angola,1994,0.1832,,55.981,37.77,73.0,92.3,7602000.0,797.86,10.4120629336787
1403,Angola,1995,0.875696,59.65520671,56.316,31.27,,,7745000.0,810.83,10.5554476223566
1404,Angola,1996,1.018592,60.57961728,56.635,22.5,103.0,108.8,7887000.0,825.63,9.51661084036698
1405,Angola,1997,1.348352,59.90573266,56.933,20.73,99.0,108.8,8031000.0,839.69,9.57301843223497
1406,Angola,1998,1.231104,79.50836001,57.209,25.97,86.0,98.8,8175000.0,843.07,10.6829405776383
1407,Angola,1999,1.311712,76.83108972,57.467,22.1,97.0,102.9,8319000.0,856.14,11.1863714396344
1408,Angola,2000,1.341024,83.53073855,57.716,20.21,89.0,98.7,8464000.0,857.78,10.0836657403425
1409,Angola,2001,1.552693,77.28875608,57.969,15.97,91.0,100.9,8609000.0,875.69,8.98846719538663
1410,Angola,2002,1.80219,74.75412073,58.239,12.5,131.0,157.4,8754000.0,890.02,16.7520358979235
1411,Angola,2003,1.709695,73.25600721,58.535,13.1,91.0,108.7,8900000.0,907.98,17.3323353425192
1412,Angola,2004,1.960372,75.45077754,58.86,9.71,102.0,123.5,9047000.0,927.33,56.5002225534164
1413,Angola,2005,2.047368,61.29417516,59.219,7.12,103.0,113.8,9195000.0,948.28,54.4661264137135
1414,Angola,2006,2.084144,82.24633664,59.61,6.64,84.0,98.4,9345000.0,974.47,54.2479671915963
1415,Angola,2007,2.361006,83.75989972,60.023,4.73,108.0,116.2,9495000.0,1009.07,54.0610752926442
1416,Angola,2008,2.365774,90.38626521,60.448,3.36,101.0,114.0,9647000.0,1033.93,67.4866563028053
1417,Angola,2009,2.236956,104.27861654,60.876,3.78,97.0,107.9,9798000.0,1068.14,60.9054824300152
1418,Angola,2010,2.093431,119.1245983,61.296,3.36,119.0,128.5,9949000.0,1073.84,58.4012482412043
1419,Angola,2011,2.086608,162.71207697,61.699,3.08,95.0,106.5,10100000.0,1127.96,64.0240374146124
1420,Angola,2012,2.190329,159.45004854,62.078,3.37,124.0,139.3,10251000.0,1096.28,70.8558570803974
1421,Angola,2013,2.293359,136.42137796,62.432,2.24,116.0,132.7,10401000.0,1092.89,64.4257290707723
1422,Angola,2014,2.784659,130.84864328,62.757,2.37,114.0,128.6,10549000.0,1102.88,63.7167604858458
1423,Angola,2015,3.191363,,63.055,1.77,101.0,117.2,10696000.0,1090.16,
1424,Angola,2016,3.235331,,63.33,1.64,114.0,123.2,10840000.0,1098.93,30.9554005554137
1425,Angola,2017,3.271971,,,,131.0,141.8,10982000.0,1128.25,22.227148091844
1426,Angola,1990,2.422652,,66.725,75.09,111.0,124.2,4955000.0,334.48,18.5014803499731
1427,Angola,1991,2.445039,,67.18,68.67,94.0,119.0,5099000.0,347.67,17.5144583728819
1428,Angola,1992,2.693141,,67.616,66.03,105.0,114.3,5245000.0,373.41,18.7778706053308
1429,Angola,1993,2.834323,,68.047,58.9,104.0,112.6,5394000.0,396.31,18.6925701490338
1430,Angola,1994,3.174753,,68.476,37.77,73.0,92.3,5549000.0,411.03,16.8817909017266
1431,Angola,1995,3.782512,130.18168966,68.898,31.27,,,5709000.0,456.3,18.5025537998051
1432,Angola,1996,3.839448,124.68076507,69.301,22.5,103.0,108.8,5875000.0,473.82,18.914737545497
1433,Angola,1997,3.975496,128.11155705,69.672,20.73,99.0,108.8,6046000.0,491.49,16.7902643481607
1434,Angola,1998,4.765691,150.32780215,70.001,25.97,86.0,98.8,6220000.0,512.58,16.717857788765
1435,Angola,1999,4.645861,161.72781214,70.288,22.1,97.0,102.9,6397000.0,529.71,44.885939654872
1436,Angola,2000,4.978121,182.69084935,70.537,20.21,89.0,98.7,6575000.0,547.94,44.8697403815412
1437,Angola,2001,5.652844,195.19473983,70.756,15.97,91.0,100.9,6752000.0,577.9,45.8976190595673
1438,Angola,2002,5.912951,213.49213184,70.957,12.5,131.0,157.4,6929000.0,606.5,47.3434784150528
1439,Angola,2003,6.664311,254.2883669,71.15,13.1,91.0,108.7,7106000.0,641.52,47.0842743302769
1440,Angola,2004,7.247019,259.02882408,71.341,9.71,102.0,123.5,7283000.0,669.98,47.0439740323989
1441,Angola,2005,7.576748,275.69457871,71.532,7.12,103.0,113.8,7459000.0,700.07,47.53994786565
1442,Angola,2006,6.86304,290.41333821,71.724,6.64,84.0,98.4,7634000.0,728.11,48.1715809341332
1443,Angola,2007,8.598354,321.63594308,71.911,4.73,108.0,116.2,7809000.0,754.5,48.6927264595674
1444,Angola,2008,8.517677,357.48073171,72.093,3.36,101.0,114.0,7981000.0,772.59,55.085907677087
1445,Angola,2009,8.07272,363.61725929,72.27,3.78,97.0,107.9,8151000.0,797.78,55.6764241263543
1446,Angola,2010,7.958539,359.09248949,72.446,3.36,119.0,128.5,8317000.0,821.6,43.4310531578552
1447,Angola,2011,8.634527,379.8822363,72.624,3.08,95.0,106.5,8481000.0,913.61,43.2032569337754
1448,Angola,2012,8.988641,421.88279306,72.805,3.37,124.0,139.3,8641000.0,923.86,43.6060663346612
1449,Angola,2013,9.24473,405.13054385,72.99,2.24,116.0,132.7,8799000.0,979.4,39.367369799404
1450,Angola,2014,9.338725,399.74980915,73.181,2.37,114.0,128.6,8956000.0,911.59,39.9254776918714
1451,Angola,2015,10.082024,,73.376,1.77,101.0,117.2,9113000.0,933.24,41.8484414808837
1452,Angola,2016,9.554403,,73.575,1.64,114.0,123.2,9271000.0,939.28,42.3084398213742
1453,Angola,2017,9.899065,,,,131.0,141.8,9429000.0,975.88,41.4979859354558
1454,Angola,1990,73.464854,,69.3156097560976,75.09,111.0,124.2,10377000.0,6908.09,40.3268947261611
1455,Angola,1991,69.784519,,69.3770731707317,68.67,94.0,119.0,10363000.0,6842.36,55.5579719900555
1456,Angola,1992,62.415942,,69.1170731707317,66.03,105.0,114.3,10359000.0,7171.07,56.8922687088712
1457,Angola,1993,63.632762,,69.1012195121951,58.9,104.0,112.6,10359000.0,7243.35,51.6056190998968
1458,Angola,1994,61.973512,,69.469756097561,37.77,73.0,92.3,10358000.0,7125.89,51.4522911044513
1459,Angola,1995,61.690774,658.55632919,69.7917073170732,31.27,,,10349000.0,7095.05,52.0848825223405
1460,Angola,1996,63.25752,657.39836598,70.3287804878049,22.5,103.0,108.8,10332000.0,6845.25,53.9352450647126
1461,Angola,1997,61.813139,677.31155343,70.7024390243902,20.73,99.0,108.8,10308000.0,6763.2,52.6526066531994
